Name,lat,lon
Saint-Jean-de-Bueges,43.8333,3.61667
Saint-Etienne-d'Albagnan,43.5333,2.85
Nissan-lez-Enserune,43.2833,3.13333
Verargues,43.7167,4.1
Villemagne-l'Argentiere,43.6178,3.11945
Pinet,43.4,3.51667
Saint-Clement-de-Riviere,43.6837,3.84639
Rosis,43.6167,3.0
Aires,43.5833,3.11667
Jacou,43.6667,3.9
Clapiers,43.65,3.88333
Saint-Etienne-Estrechoux,43.6667,3.08333
Paulhan,43.5333,3.45
Vendres,43.2667,3.21667
Graissessac,43.6667,3.08333
Nebian,43.6,3.43333
Notre-Dame-de-Londres,43.8167,3.78333
Pezenas,43.45,3.41667
Villespassans,43.3833,2.9
Saint-Bauzille-de-la-Sylve,43.6167,3.55
Gignac,43.65,3.55
Saint-Drezery,43.7333,3.98333
Babeau-Bouldoux,43.4333,2.9
Saint-Jean-de-la-Blaquiere,43.7,3.41667
Saint-Gely-du-Fesc,43.7,3.8
Valergues,43.6667,4.06667
Puissalicon,43.45,3.23333
Cazevieille,43.7667,3.8
Montarnaud,43.65,3.7
Cambon-et-Salvergues,43.6167,2.86667
Sauvian,43.3,3.26667
Saint-Vincent-d'Olargues,43.5606,2.87917
Sussargues,43.7,4.0
Poussan,43.4833,3.66667
Lauret,43.8333,3.88333
Assignan,43.4,2.88333
Saint-Nazaire-de-Pezan,43.6333,4.13333
Cebazan,43.4,2.98333
Valflaunes,43.8,3.86667
Saint-Genies-des-Mourgues,43.7,4.03333
Villeneuvette,43.6167,3.41667
Laverune,43.5833,3.83333
Brissac,43.8667,3.7
Carlencas-et-Levas,43.6333,3.23333
Guzargues,43.7167,3.91667
Coulobres,43.45,3.28333
Fozieres,43.75,3.35
Maureilhan,43.3573,3.12
Cournonsec,43.55,3.71667
Pignan,43.5833,3.76667
Aigne,43.3333,2.81667
Boujan-sur-Libron,43.3667,3.25
Cazouls-les-Beziers,43.3833,3.1
Portiragnes,43.3,3.33333
Saint-Bauzille-de-Putois,43.9,3.73333
Arboras,43.7167,3.48333
Rouet,43.812,3.81306
Argelliers,43.7,3.68333
Saint-Genies-de-Varensal,43.6667,3.0
Mas-de-Londres,43.7833,3.75
Castries,43.6667,3.98333
Montbazin,43.5167,3.68333
Soumont,43.7333,3.36667
Frontignan,43.45,3.75
Saint-Maurice-Navacelles,43.8333,3.5
Le Cres,43.65,3.93333
Montpellier,43.6,3.88333
Aumelas,43.6028,3.59861
Plaissan,43.55,3.53333
Usclas-d'Herault,43.5187,3.46417
Villeneuve-les-Beziers,43.3167,3.26667
Matelles,43.7333,3.81667
Garrigues,43.8,4.01667
Villeneuve-les-Maguelone,43.5323,3.86084
Saint-Jean-de-Minervois,43.3833,2.83333
Saint-Gervais-sur-Mare,43.65,3.03333
Serignan,43.2833,3.28333
Verreries-de-Moussans,43.45,2.7
Vendargues,43.65,3.96667
Vailhauques,43.6667,3.71667
Saint-Pierre-de-la-Fage,43.7833,3.41667
Lagamas,43.6667,3.51667
Aniane,43.6833,3.58333
Maraussan,43.3667,3.15
La Tour-sur-Orb,43.65,3.15
Fraisse-sur-Agout,43.6,2.81667
Octon,43.65,3.3
Loupian,43.45,3.61667
Cournonterral,43.55,3.71667
Lunel,43.6833,4.13333
Dio-et-Valquieres,43.6667,3.2
Grabels,43.65,3.78333
Fouzilhon,43.5,3.25
Caux,43.5,3.36667
Berlou,43.4833,2.95
Aspiran,43.5667,3.43333
Courniou,43.4667,2.73333
Saint-Pons-de-Mauchiens,43.5167,3.51667
Montaud,43.75,3.95
La Grande-Motte,43.5667,4.08333
Le Puech,43.7,3.31667
Pouzols,43.6167,3.5
Cazedarnes,43.4167,3.03333
Sainte-Croix-de-Quintillargues,43.7725,3.90917
Le Pradal,43.6333,3.11667
Assas,43.7,3.88333
Castelnau-de-Guers,43.4333,3.43333
Agel,43.3333,2.85
Pouzolles,43.4833,3.26667
Moules-et-Baucels,43.95,3.71667
Colombieres-sur-Orb,43.5803,3.01028
Taussac-la-Billiere,43.6167,3.1
Gornies,43.9,3.63333
Saint-Mathieu-de-Treviers,43.7667,3.85
Cers,43.3167,3.3
Saint-Genies-de-Fontedit,43.4684,3.17889
Popian,43.6167,3.53333
Murles,43.6833,3.76667
Lacoste,43.65,3.43333
Vias,43.3,3.41667
Lamalou-les-Bains,43.6,3.06667
Juvignac,43.6167,3.8
Vailhan,43.55,3.3
Le Caylar,43.85,3.3
Prades-sur-Vernazobre,43.45,2.98333
Buzignargues,43.7667,4.0
Lespignan,43.2667,3.16667
Nezignan-l'Eveque,43.4167,3.41667
Rives,43.8333,3.26667
Saint-Saturnin-de-Lucian,43.6942,3.47084
Le Bousquet-d'Orb,43.7,3.16667
Olonzac,43.2667,2.73333
Creissan,43.3667,3.01667
Mudaison,43.6464,4.03945
Roquebrun,43.5,3.01667
Mireval,43.5,3.8
Aumes,43.4667,3.46667
Campagnan,43.5333,3.48333
Cesseras,43.3333,2.71667
Cabrerolles,43.5333,3.13333
Candillargues,43.6167,4.06667
Saint-Andre-de-Sangonis,43.65,3.5
Le Pouget,43.5833,3.51667
Clermont-l'Herault,43.6167,3.43333
Velieux,43.3833,2.75
Lieuran-Cabrieres,43.5833,3.43333
Rieussec,43.4167,2.75
Le Poujol-sur-Orb,43.5833,3.05
Causse-de-la-Selle,43.8,3.65
Romiguieres,43.8167,3.23333
Sorbs,43.8833,3.4
Saint-Martin-de-l'Arcon,43.5833,2.98333
Saint-Martin-de-Londres,43.7833,3.73333
Bouzigues,43.45,3.65
Prades-le-Lez,43.7,3.86667
Teyran,43.6833,3.91667
Saint-Jean-de-Cornies,43.7333,4.0
Saint-Jean-de-Cuculles,43.75,3.83333
Le Cros,43.8667,3.36667
Montesquieu,43.5667,3.26667
Gigean,43.5,3.7
Abeilhan,43.45,3.3
La Caunette,43.35,2.78333
Valras-Plage,43.25,3.28333
Palavas-les-Flots,43.5333,3.93333
Lauroux,43.7833,3.28333
Saturargues,43.7167,4.11667
Bain-de-Bretagne,47.8333,-1.68333
Domalain,48.0,-1.25
Sixt-sur-Aff,47.7833,-2.08333
Plelan-le-Grand,48.0,-2.1
Fleurigne,48.3333,-1.11667
Montours,48.45,-1.3
Guipel,48.3,-1.71667
Beauce,48.3333,-1.16667
Rimou,48.3995,0.487501
Le Petit-Fougeray,47.9333,-1.6
Landavran,48.15,-1.28333
La Chapelle-Erbree,48.1333,-1.1
Roz-sur-Couesnon,48.5833,-1.6
Rennes,48.0833,-1.68333
Tresboeuf,47.8833,-1.55
Andouille-Neuville,48.3,-1.58333
Chelun,47.85,-1.21667
Brulais,47.8833,-2.03333
La Chapelle-Chaussee,48.2667,-1.85
Landujan,48.25,-2.0
Redon,47.65,-2.08333
Baulon,47.9833,-1.93333
Plesder,48.4167,-1.91667
Plechatel,47.9,-1.75
Saint-Malo,48.65,-2.01667
Teillay,47.8,-1.53333
Saint-Lunaire,48.6333,-2.11667
Amanlis,48.0,-1.48333
Dinard,48.6333,-2.06667
Quedillac,48.25,-2.15
Cancale,48.6833,-1.85
Cherrueix,48.6,-1.7
Tresse,48.4833,-1.88333
Availles-sur-Seiche,47.9667,-1.2
Pipriac,47.8167,-1.95
Guipry,47.8167,-1.83333
Corps-Nuds,47.9833,-1.58333
Comblessac,47.8667,-2.08333
Geveze,48.2167,-1.78333
Saint-Suliac,48.5667,-1.96667
Saint-Hilaire-des-Landes,48.35,-1.35
Saint-Etienne-en-Cogles,48.4,-1.33333
Rannee,47.9167,-1.23333
Laignelet,48.3667,-1.15
Saint-Ganton,47.75,-1.88333
Miniac-Morvan,48.5167,-1.9
Domagne,48.0833,-1.38333
Le Lou-du-Lac,48.2,-1.98333
Saint-Gregoire,48.15,-1.68333
Montauban-de-Bretagne,48.2,-2.05
Le Chatellier,48.4159,0.745834
Montgermont,48.15,-1.71667
Chauvigne,48.3833,-1.46667
Vern-sur-Seiche,48.05,-1.6
Combourg,48.4167,-1.75
Visseiche,47.95,-1.3
Saint-Leger-des-Pres,48.4,-1.65
Bovel,47.95,-1.98333
Erce-pres-Liffre,48.25,-1.5
Coesmes,47.8833,-1.43333
Saint-Jouan-des-Guerets,48.6,-1.96667
Parce,48.2667,-1.2
Lecousse,48.3667,-1.21667
Hirel,48.6,-1.8
Hede-Bazouges,48.3,-1.8
Liffre,48.2167,-1.5
Saint-Germain-sur-Ille,48.25,-1.66667
Chevaigne,48.2167,-1.63333
Le Crouais,48.2,-2.13333
Cogles,48.4667,-1.36667
Montfort-sur-Meu,48.1333,-1.96667
Iffs,48.2833,-1.86667
Muel,48.1273,1.84278
Gael,48.1333,-2.23333
Poce-les-Bois,48.1167,-1.25
Saint-Jean-sur-Vilaine,48.1167,-1.36667
Orgeres,48.0,-1.66667
Montreuil-sous-Perouse,48.15,-1.23333
Sougeal,48.5167,-1.51667
Le Vivier-sur-Mer,48.6,-1.78333
La Ville-es-Nonais,48.55,-1.95
Janze,47.9667,-1.5
Miniac-sous-Becherel,48.2833,-1.93333
Saint-Coulomb,48.6833,-1.9
Talensac,48.1,-1.93333
Le Pertre,48.0333,-1.03333
Saint-Sulpice-la-Foret,48.2167,-1.58333
Quebriac,48.35,-1.83333
Loheac,47.8667,-1.88333
Marcille-Raoul,48.3833,-1.6
Erce-en-Lamee,47.8333,-1.56667
Bruz,48.0333,-1.75
Thorigne-Fouillard,48.1598,0.420279
Laille,47.9833,-1.71667
Parthenay-de-Bretagne,48.2,-1.83333
Dourdain,48.1833,-1.36667
Saint-Ouen-la-Rouerie,48.4628,0.559168
Renac,47.7167,-1.98333
Retiers,47.9167,-1.38333
La Fontenelle,48.4667,-1.5
Mece,48.2333,-1.3
Lourmais,48.45,-1.73333
Combourtille,48.2667,-1.25
Javene,48.3167,-1.21667
Dompierre-du-Chemin,48.2667,-1.15
Betton,48.1833,-1.65
Saint-Germain-en-Cogles,48.4,-1.25
Dinge,48.35,-1.71667
Bourg-des-Comptes,47.9333,-1.75
Boisgervilly,48.1667,-2.06667
La Chapelle-Bouexic,47.9333,-1.93333
Sains,48.55,-1.58333
Tremblay,48.4167,-1.46667
Cardroc,48.2833,-1.88333
La Gouesniere,48.6167,-1.9
Iffendic,48.1333,-2.03333
Tremeheuc,48.4333,-1.7
Saint-Maugan,48.1333,-2.08333
Fougeres,48.35,-1.2
Goven,48.0,-1.85
Vieux-Vy-sur-Couesnon,48.35,-1.48333
Saint-Sulpice-des-Landes,47.7667,0.376945
Mezieres-sur-Couesnon,48.3,-1.45
Cintre,48.1,-1.86667
Montautour,48.2,-1.15
Vergeal,48.0333,-1.26667
Champeaux,48.15,-1.31667
Etrelles,48.0667,-1.18333
Chavagne,48.05,-1.78333
Louvigne-de-Bais,48.05,-1.33333
Taillis,48.1833,-1.23333
Bruc-sur-Aff,47.8167,-2.01667
Torce,48.0667,-1.26667
Paimpont,48.0167,-2.18333
Thourie,47.85,-1.48333
Noyal-Chatillon-sur-Seiche,48.0434,0.342501
Saint-Medard-sur-Ille,48.2667,-1.66667
Le Tronchet,48.4833,-1.83333
Pleine-Fougeres,48.5333,-1.56667
Mont-Dol,48.5667,-1.76667
Lalleu,47.85,-1.51667
Trimer,48.3333,-1.88333
La Bosse-de-Bretagne,47.8667,-1.6
Le Ferre,48.5,-1.3
Forges-la-Foret,47.8667,-1.26667
Landean,48.4167,-1.15
Poilley,48.4667,-1.26667
Saint-Gonlay,48.1167,-2.06667
Bleruais,48.1167,-2.13333
Montreuil-sur-Ille,48.3,-1.66667
Epiniac,48.5,-1.7
Erbree,48.1,-1.11667
La Boussac,48.5167,-1.66667
Livre-sur-Changeon,48.2167,-1.35
Saint-Aubin-du-Pavail,48.05,-1.46667
Saint-Georges-de-Chesne,48.2667,-1.28333
Saint-Broladre,48.5833,-1.65
Saint-Ouen-des-Alleux,48.3333,-1.41667
Breal-sous-Montfort,48.05,-1.86667
Pire-sur-Seiche,48.0,-1.43333
Mernel,47.9,-1.96667
Saint-Erblon,48.0167,-1.65
La Dominelais,47.7667,-1.68333
Breal-sous-Vitre,48.1,-1.06667
Saint-Gondran,48.2667,-1.83333
Val-d'Ize,48.1833,-1.3
Domloup,48.062,0.476945
Bedee,48.1833,-1.95
Saint-Pere,48.5833,-1.91667
La Chapelle-aux-Filtzmeens,48.3837,0.174445
Bille,48.2833,-1.25
Bazouges-la-Perouse,48.4167,-1.58333
Pance,47.8833,-1.66667
Gennes-sur-Seiche,47.9833,-1.11667
La Meziere,48.2167,-1.75
Saint-Meloir-des-Ondes,48.65,-1.9
Vitre,48.1333,-1.2
La Chapelle-du-Lou,48.2167,-2.0
Vendel,48.3,-1.31667
Romille,48.2167,-1.9
Clayes,48.1833,-1.85
Saint-Brice-en-Cogles,48.4,-1.36667
Pleurtuit,48.5833,-2.06667
Pace,48.15,-1.76667
La Nouaye,48.15,-1.98333
Le Minihic-sur-Rance,48.5833,-2.01667
Bonnemain,48.4667,-1.76667
Saint-Onen-la-Chapelle,48.1667,-2.16667
Trans-la-Foret,48.5,-1.6
Le Rheu,48.1,-1.8
Servon-sur-Vilaine,48.1167,-1.45
Saint-Georges-de-Reintembault,48.5084,0.756668
Lillemer,48.5667,-1.86667
Monterfil,48.0667,-1.98333
Drouges,47.9,-1.26667
Maxent,47.9833,-2.03333
Saint-Peran,48.05,-2.05
Saint-Germain-du-Pinel,48.0167,-1.16667
Antrain,48.45,-1.48333
Pont-Pean,48.0128,0.295279
La Noe-Blanche,47.8,-1.73333
Boistrudan,47.9667,-1.4
Saint-Malo-de-Phily,47.8667,-1.78333
Saint-Pierre-de-Plesguen,48.45,-1.91667
Luitre,48.2833,-1.11667
Pleumeleuc,48.1833,-1.91667
Baille,48.35,-1.38333
Saint-Aubin-des-Landes,48.1,-1.3
Saint-Thual,48.3333,-1.93333
La Selle-en-Cogles,48.4333,-1.35
Sainte-Anne-sur-Vilaine,47.7333,-1.81667
La Richardais,48.6,-2.03333
Montreuil-le-Gast,48.25,-1.71667
La Selle-en-Luitre,48.3,-1.13333
Marcille-Robert,47.95,-1.36667
Roz-Landrieux,48.5333,-1.83333
Vignoc,48.25,-1.78333
Vezin-le-Coquet,48.1167,-1.75
Baguer-Morvan,48.5333,-1.78333
Arbrissel,47.9333,-1.3
L'Hermitage,48.1333,-1.81667
Saint-Sauveur-des-Landes,48.3333,-1.31667
Melle,48.5,-1.2
La Bazouge-du-Desert,48.4431,0.895001
Le Verger,48.0696,-1.93374
La Couyere,47.8833,-1.5
Chasne-sur-Illet,48.25,-1.56667
Monthault,48.5167,-1.18333
Saint-Jacques-de-la-Lande,48.0667,-1.71667
Lanrigan,48.4,-1.7
Louvigne-du-Desert,48.4833,-1.13333
Saint-Guinoux,48.5833,-1.88333
Saint-Marcan,48.5833,-1.63333
Brece,48.1167,-1.48333
Le Theil-de-Bretagne,47.9167,-1.43333
Saint-Seglin,47.85,-2.0
Cuguen,48.45,-1.65
Noyal-sur-Vilaine,48.1167,-1.51667
Saint-Malon-sur-Mel,48.0931,1.90111
Langan,48.25,-1.85
La Bouexiere,48.1833,-1.43333
Saint-Thurial,48.0333,-1.93333
Mouaze,48.2333,-1.6
Breteil,48.15,-1.9
Vieux-Viel,48.5167,-1.55
Saint-Benoit-des-Ondes,48.6167,-1.85
Guichen,47.9667,-1.8
Feins,48.3333,-1.63333
Meillac,48.4167,-1.81667
Crevin,47.9333,-1.66667
Saint-Georges-de-Grehaigne,48.5667,-1.55
Longaulnay,48.3,-1.93333
Aubigne,48.3,-1.63333
Saint-Pern,48.2833,-1.98333
Le Sel-de-Bretagne,47.8959,0.389445
La Chapelle-Saint-Aubert,48.3167,-1.3
Campel,47.9333,-2.0
Saint-Marc-sur-Couesnon,48.3,-1.36667
Chantepie,48.0833,-1.61667
La Fresnais,48.6,-1.85
Maure-de-Bretagne,47.9,-1.98333
Lieuron,47.85,-1.95
Cesson-Sevigne,48.125,-1.6
Gahard,48.3,-1.51667
Saint-Uniac,48.1667,-2.03333
Plerguer,48.5333,-1.85
Bains-sur-Oust,47.7,-2.06667
Chartres-de-Bretagne,48.05,-1.7
La Guerche-de-Bretagne,47.9333,-1.23333
Saint-Christophe-de-Valains,48.35,-1.45
Le Loroux,48.4,-1.06667
Lanhelin,48.45,-1.83333
Prince,48.2167,-1.08333
Nouvoitou,48.05,-1.55
Martigne-Ferchaud,47.8333,-1.31667
Saint-Aubin-du-Cormier,48.2667,-1.4
La Chapelle-de-Brain,47.7003,0.0652788
Langouet,48.25,-1.81667
Medreac,48.2667,-2.06667
Saint-Christophe-des-Bois,48.2333,-1.25
Saint-Jean-sur-Couesnon,48.2833,-1.36667
Chatillon-en-Vendelais,48.2167,-1.16667
Saint-M'Hervon,48.2333,-2.05
Pleugueneuc,48.4,-1.9
Saint-Armel,48.0167,-1.58333
Saint-Aubin-d'Aubigne,48.25,-1.6
Chateaugiron,48.05,-1.5
Mousse,47.9333,-1.26667
Tinteniac,48.3167,-1.85
La Baussaine,48.3167,-1.9
Sens-de-Bretagne,48.3333,-1.55
Romazy,48.3667,-1.5
Treverien,48.3667,-1.93333
Montreuil-des-Landes,48.25,-1.21667
Becherel,48.3,-1.95
Marpire,48.1333,-1.33333
Saint-Senoux,47.9,-1.78333
La Selle-Guerchaise,47.95,-1.16667
Parigne,48.4333,-1.2
Balaze,48.1667,-1.18333
La Chapelle-Thouarault,48.1333,-1.86667
Saint-Briac-sur-Mer,48.6333,-2.13333
Melesse,48.2167,-1.7
Noyal-sous-Bazouges,48.4167,-1.63333
Loutehel,47.9333,-2.08333
Gosne,48.25,-1.46667
Guignen,47.9167,-1.85
Grand-Fougeray,47.7167,-1.73333
Chateauneuf-d'Ille-et-Vilaine,48.5612,0.0702788
Argentre-du-Plessis,48.0667,-1.15
Dol-de-Bretagne,48.55,-1.75
Mondevert,48.0833,-1.1
Baguer-Pican,48.55,-1.7
La Chapelle-des-Fougeretz,48.1773,0.267223
Acigne,48.1333,-1.53333
Le Tiercent,48.35,-1.4
La Chapelle-Janson,48.35,-1.1
Bais,48.0167,-1.28333
Villamee,48.4667,-1.21667
Saint-Remy-du-Plain,48.3667,-1.56667
Chance,48.0333,-1.38333
Brielles,48.0167,-1.08333
Bourgbarre,48.0,-1.61667
Broualan,48.4667,-1.65
Saint-M'Herve,48.1833,-1.11667
Mordelles,48.0667,-1.85
Irodouer,48.25,-1.95
Treffendel,48.0333,-2.0
Saint-Meen-le-Grand,48.1833,-2.2
Saint-Marc-le-Blanc,48.3667,-1.4
Saint-Domineuc,48.3667,-1.86667
Saint-Brieuc-des-Iffs,48.3,-1.85
Poligne,47.8833,-1.68333
Eance,47.8167,-1.25
Saint-Pierre-de-Lamps,46.9667,1.5
Bazaiges,46.5,1.53333
Bretagne,47.0,1.7
Saint-Chartier,46.65,1.96667
Francillon,46.9833,1.55
Thenay,46.6333,1.43333
Villentrois,47.1833,1.46667
Vicq-Exemplet,46.6333,2.13333
Neuvy-Saint-Sepulchre,46.6,1.81667
Cuzion,46.4833,1.6
Martizay,46.8,1.03333
Buxieres-d'Aillac,46.6333,1.75
Fontguenand,47.2167,1.53333
Aigurande,46.4333,1.83333
La Chatre-Langlin,46.4167,1.38333
Jeu-les-Bois,46.6667,1.8
Dun-le-Poelier,47.2,1.75
La Vernelle,47.2333,1.53333
Crozon-sur-Vauvre,46.4833,1.86667
Chasseneuil,46.6333,1.48333
Guilly,47.0667,1.71667
La Berthenoux,46.65,2.06667
Bouesse,46.6167,1.68333
Lourouer-Saint-Laurent,46.6333,2.01667
Briantes,46.55,2.01667
Buzancais,46.8833,1.41667
Le Tranger,46.95,1.23333
Fougerolles,46.5667,1.86667
Montipouret,46.65,1.9
Preuilly-la-Ville,46.6833,0.966667
Vigoux,46.5167,1.48333
Vendoeuvres,46.8,1.35
Thizay,46.9,1.9
Varennes-sur-Fouzon,47.2167,1.6
Veuil,47.1167,1.51667
La Motte-Feuilly,46.5333,2.08333
Douadic,46.7,1.11667
Pellevoisin,46.9833,1.41667
Lange,47.0667,1.51667
Orsennes,46.4833,1.68333
Flere-la-Riviere,47.0167,1.1
Villegouin,46.9667,1.38333
Bouges-le-Chateau,47.0395,1.67333
Murs,46.9,1.15
Villers-les-Ormes,46.8667,1.63333
Deols,46.8333,1.7
Obterre,46.9,1.03333
Valencay,47.15,1.56667
Clere-du-Bois,46.9167,1.1
Ardentes,46.75,1.83333
Brives,46.85,1.95
Merigny,46.6167,0.916667
Saulnay,46.8667,1.26667
Tournon-Saint-Martin,46.7333,0.95
Chezelles,46.8833,1.56667
Cluis,46.55,1.75
Paulnay,46.85,1.15
Ceaulmont,46.5167,1.58333
Gargilesse-Dampierre,46.5167,1.6
Saint-Benoit-du-Sault,46.45,1.4
Tranzault,46.6167,1.85
Vouillon,46.8167,1.91667
Reboursin,47.1,1.81667
Vigoulant,46.4333,2.06667
Aize,47.1,1.7
Issoudun,46.95,2.0
Saint-Denis-de-Jouhet,46.5333,1.86667
Segry,46.8833,2.08333
Neret,46.5667,2.15
Villegongis,46.9,1.58333
Saint-Civran,46.5,1.4
Villiers,46.8873,1.185
Diors,46.8167,1.81667
Fontgombault,46.6833,0.983333
Souge,46.95,1.48333
Sacierges-Saint-Martin,46.5,1.36667
Saint-Aigny,46.6333,1.01667
Rivarennes,46.6167,1.38333
Chateauroux,46.8167,1.7
Nuret-le-Ferron,46.6667,1.43333
Vineuil,46.9,1.63333
Bommiers,46.7948,1.98528
Neuillay-les-Bois,46.7667,1.48333
Chaillac,46.4333,1.3
Urciers,46.5333,2.13333
Sauzelles,46.65,1.0
Neuvy-Pailloux,46.8833,1.85
Sazeray,46.4333,2.05
Chassignolles,46.5333,1.93333
Chabris,47.25,1.65
Saint-Genou,46.9333,1.33333
Le Pechereau,46.5833,1.55
Conde,46.8789,1.98583
Le Magny,46.55,1.96667
Mezieres-en-Brenne,46.8167,1.21667
Mosnay,46.6167,1.6
Lye,47.2167,1.48333
Dunet,46.4667,1.3
Vatan,47.0667,1.81667
Anjouin,47.2,1.78333
Meobecq,46.7333,1.41667
Paudy,47.0333,1.91667
Neons-sur-Creuse,46.7333,0.916667
Saint-Cyran-du-Jambot,47.0167,1.13333
Saint-Aoustrille,46.9333,1.93333
Sainte-Fauste,46.85,1.86667
Arthon,46.6833,1.7
Saint-Pierre-de-Jards,47.1,1.98333
Argy,46.9333,1.43333
Mouhers,46.5667,1.78333
Saint-Aout,46.7167,1.96667
Jeu-Maloches,47.0333,1.45
Saint-Martin-de-Lamps,46.9833,1.51667
Gehee,47.0333,1.5
Meunet-Planches,46.8167,1.95
Le Menoux,46.55,1.56667
La Buxerette,46.5,1.8
Semblecay,47.2167,1.66667
Villedieu-sur-Indre,46.85,1.53333
Bordes,46.9806,1.97583
Belabre,46.55,1.16667
Lignac,46.4667,1.21667
Montchevrier,46.4833,1.75
Chatillon-sur-Indre,46.9833,1.16667
Gournay,46.5833,1.73333
La Perouille,46.6833,1.51667
Le Poinconnet,46.7667,1.71667
Pouligny-Saint-Pierre,46.6833,1.03333
Montgivray,46.6,1.98333
Saint-Hilaire-sur-Benaize,46.5667,1.08333
Eguzon-Chantome,46.4423,1.5825
Lizeray,46.9667,1.9
Montlevicq,46.5773,2.07
Parpecay,47.2,1.65
Mouhet,46.3833,1.43333
Azay-le-Ferron,46.85,1.06667
Mers-sur-Indre,46.65,1.88333
Celon,46.5167,1.5
Menetreols-sous-Vatan,47.0167,1.85
Fredille,47.0,1.46667
Liniez,47.0167,1.75
Sainte-Lizaigne,47.0,2.01667
Vijon,46.4333,2.11667
Coings,46.8833,1.71667
Montierchaume,46.8667,1.76667
Le Pont-Chretien-Chabenet,46.6167,1.46667
Giroux,47.0667,1.9
Rosnay,46.7,1.21667
Poulaines,47.15,1.66667
Saint-Gaultier,46.6333,1.41667
Saint-Plantaire,46.4583,1.675
Mauvieres,46.5667,1.08333
Rouvres-les-Bois,47.0667,1.65
Argenton-sur-Creuse,46.5833,1.51667
Tendu,46.6333,1.55
Malicornay,46.5833,1.65
Ciron,46.6167,1.25
Pouligny-Saint-Martin,46.5167,2.0
Ecueille,47.0833,1.35
Luzeret,46.55,1.4
Thevet-Saint-Julien,46.65,2.06667
Lucay-le-Male,47.1167,1.43333
La Chatre,46.5833,1.98333
Velles,46.6833,1.65
Lacs,46.5833,2.01667
Le Blanc,46.6333,1.06667
Sassierges-Saint-Germain,46.7667,1.9
Chazelet,46.5167,1.45
Chavin,46.5667,1.61667
Baraize,46.4833,1.56667
Menetou-sur-Nahon,47.2167,1.65
Migny,47.0167,2.06667
Lurais,46.7,0.95
Ambrault,46.7833,1.96667
Meunet-sur-Vatan,47.0833,1.85
Champillet,46.55,2.11667
Etrechet,46.7667,1.76667
Migne,46.7167,1.31667
Pouligny-Notre-Dame,46.4833,2.01667
Lys-Saint-Georges,46.642,1.82333
Feusines,46.5167,2.1
Vicq-sur-Nahon,47.1,1.53333
Badecon-le-Pin,46.5167,1.58333
Lureuil,46.75,1.03333
Palluau-sur-Indre,46.95,1.31667
Perassay,46.4667,2.15
Sainte-Severe-sur-Indre,46.4833,2.06667
Prissac,46.5167,1.31667
Sarzay,46.6,1.9
Saint-Christophe-en-Bazelle,47.1833,1.71667
La Chapelle-Saint-Laurian,47.05,1.78333
Saint-Valentin,46.95,1.86667
Saint-Christophe-en-Boucherie,46.6781,2.12111
Heugnes,47.012,1.40889
Chitray,46.6167,1.36667
Luant,46.7333,1.55
Moulins-sur-Cephons,47.0167,1.55
Chouday,46.9167,2.06667
Linge,46.75,1.08333
La Champenoise,46.9333,1.8
Oulches,46.6167,1.3
Parnac,46.45,1.45
Lourdoueix-Saint-Michel,46.4333,1.73333
Crevant,46.3667,2.51667
Saint-Michel-en-Brenne,46.8,1.16667
Verneuil-sur-Igneraie,46.65,2.01667
Pruniers,46.7889,2.05139
La Chapelle-Orthemale,46.8333,1.45
Concremiers,46.6,1.01667
Lucay-le-Libre,47.0833,1.9
Maron,46.8,1.86667
Saint-Florentin,47.0667,1.78333
Levroux,46.9833,1.61667
Nohant-Vic,46.6387,1.96
Baudres,47.05,1.56667
Saint-Georges-sur-Arnon,47.0,2.1
Ingrandes,46.6,0.966667
Sainte-Cecile,47.1833,1.66667
Niherne,46.8333,1.56667
Selles-sur-Nahon,47.0,1.45
Saint-Lactencin,46.8833,1.48333
Chancay,47.45,0.866667
Blere,47.3333,1.0
Truyes,47.2667,0.833333
Saint-Branchs,47.2333,0.766667
Savonnieres,47.35,0.55
Saint-Cyr-sur-Loire,47.4,0.666667
Ballan-Mire,47.3333,0.616667
Esvres,47.2833,0.783333
Amboise,47.4167,0.983333
Poce-sur-Cisse,47.4333,0.983333
La Roche-Clermault,47.15,0.2
La Croix-en-Touraine,47.3333,0.983333
Restigne,47.2833,0.233333
Beaumont-la-Ronce,47.5667,0.666667
Bourgueil,47.2833,0.166667
La Chapelle-aux-Naux,47.3167,0.416667
Lignieres-de-Touraine,47.3,0.416667
Cinq-Mars-la-Pile,47.35,0.466667
Louans,47.1833,0.75
Rilly-sur-Vienne,47.05,0.483333
Monthodon,47.65,0.833333
Veretz,47.3667,0.8
Cere-la-Ronde,47.2667,1.18333
Villaines-les-Rochers,47.2167,0.5
La Chapelle-Blanche-Saint-Martin,47.0833,0.783333
Marcilly-sur-Vienne,47.0333,0.533333
Manthelan,47.1333,0.783333
Preuilly-sur-Claise,46.85,0.933333
Braye-sur-Maulne,47.55,0.25
Vernou-sur-Brenne,47.4167,0.85
Sainte-Maure-de-Touraine,47.1,0.616667
Loches,47.1333,1.0
Sainte-Catherine-de-Fierbois,47.15,0.65
Saint-Nicolas-de-Bourgueil,47.2833,0.116667
Montreuil-en-Touraine,47.4833,0.95
Villedomer,47.55,0.883333
Parcay-Meslay,47.4333,0.75
Limeray,47.4667,1.03333
Cangey,47.4667,1.06667
